,text,label,target
788,জঘন্য সেই বাকশাল নাকি বঙ্গবন্ধু সকল শ্রেণী-পেশার মানুষকে ঐক্যবদ্ধ ক্ের উন্নত দেশ গঠনের জন্য। ,Hateful,1
789,বন্ধু যখন বলে তুই আমারে দুই নাম্বার মোজা দিছো। ,Neutral,0
790,"৯ মাস পেটে, ৩ বছর বুকে আর সারাজীবন হৃদয়ে রাখেন সে হচ্ছে আমাদের মা। ",Neutral,0
791,খুনের নেশায় হিং¯্র আওয়ামীলীগ। আওয়ামীলীগ এ কোন নেশয় মেতে উঠেছে? ,Hateful,1
792,ওয়াইফাই চলে গেছে কিন্তু রাউটার অন-অফ না করে নেট আসা পর্যন্ত অপেক্ষা করছি। ,Neutral,0
793,ইফতারের পর। তাদের যে অবস্থা হয় তা না দেখলে বুঝতে পারবেন না। ,Neutral,0
794,"চুপ করো, বেয়াদব কোথাকার। তোমাদের সাহস তো কম না। ",Hateful,1
795,"পরীক্ষায় নকল করা ও তাতে সহযোগিতা করার বিধান, নকল জাতি ধ্বংসের এক নেপথ্য কারিগর। ",Hateful,1
796,যখন প্রথম ক্যাম্পাসে আসে তখন মেয়েদের ছবি আর যখন ক্যাম্পাস ছেড়ে যায় তখনকার ছবি। ,Neutral,0
797,দেয়া-নেয়া। এভাবেই আস্তে আস্তে দেয়া নেয়া হয়। ,Neutral,0
798,"লন্ডন বানাতে গিয়ে, বানিয়ে দিল ভেনিস। রাস্তা দিয়ে হাঁটতে গেলেই ডুবে যাচ্ছে পেনিস। ",Hateful,1
799,সোহাগী জাহান তনুর হত্যার বিচার চাই। ,Hateful,1
800,এডমিন কই?  একট গার্লফ্রেন্ড দাও। ,Neutral,0
801,"দিন দিন কালো হচ্ছি পরিস্থিতি খারাপ হচ্ছে সমস্য বাড়ছে, আয়ু কমছে। হ্যা এট্ইা আমি। ",Neutral,0
802,"গর্ত থাকলে সাপের অভাব হয় না, অর্থ থাকলে গর্তের অভাব হয় না। ",Hateful,1
803,পৃথিবীল প্রথম কোয়েল যে ডিম না দিযে ডাইরেক্ট বাচ্চা দিয়েছে। ,Neutral,0
804,"একজন নারীর ধ্বংসের মূল তিনটি কারণ, যে নারী স্বামীর সাথে জেদ করে, যে নারী স্বামীর মুখে মুখে তর্ক কওে, যে নারী মা-বোনের কু-পরামর্শে স্বামীর বাড়িতে অশান্তি সৃষ্টি করে। ",Hateful,1
805,"নগ্ন মনের ছবি, মন নগ্ন হলে তা দেখতে এমনই লাগে। ",Hateful,1
806,"বুকে হাত দিয়ে বলেন, জীবনে কয় বার করছেন? ",Hateful,1
807,"চট্টগ্রামে গৃহবধুর লাশ উদ্ধার, আর কত লাশ দেখবে বাংলাদেশ? ",Hateful,1
808,রাতে শুয়ে পড়ার পর যখন ছোট ক্রিমি গোয়ার কাছে এসে কুট কুট করে কামড় মারে। ,Hateful,1
809,ঢাকাতে মসজিদ ভেঙ্গে খেলার মাঠ করায় কঠিন হুংকার। ,Hateful,1
810,আওয়ামীলীগকে রক্ষায় মরিয়া ভারত বিএনপিকে ক্ষমতায় চায় আমেরিকা। ,Hateful,1
811,জঙ্গলে ফটোশ্যুট করতে গিয়ে যখন হাঁগা পায় আর পানিতে লেহেঙ্গা ভিজে গেলে যে অবস্থা হয়। ,Hateful,1
812,ধর্ষন সম্পর্কে ভয়ংকর তথ্য দিলেন পুলিশ। ,Hateful,1
813,"রুপাকে গিয়ে যখণ বিয়ের প্রস্তাব দেই, তখন রুপা, দূর হ সামনে থেকে। ",Hateful,1
814,বিচারপতি নিজেই চোর। তিনি আবার কি বিচার করবেন?,Hateful,1
815,তেমন কিছু না ১ বছর হয়ে গেল আমি ও আমার বন্ধুরা আমার জন্য বউ খুঁজে বেড়াচ্ছি। ,Neutral,0
816,"ভাগ্যের এ কি লীলা খেলা, শিশু বাচ্চা সংসার চালায়। ",Hateful,1
817,আইফোন কিনে দিতে না পারায় বয়ফ্রেন্ডের অশ্লীল ছবি ভাইরাল করে দিল গার্লফ্রেন্ড। ,Hateful,1
818,"আগে আমি পরীক্ষায় ফেল করতাম, তারপর মা বললো ক্লাশের ফার্স্টবয়ের সাথে মিশ। আলহামদুলিল্লাহ এখন ক্লাসের ফার্স্টবয় ও ফেল করে। ",Neutral,0
819,রাষ্ট্রপতিকে নালিশ করল তৃনমুলের নেতৃবৃন্দ। ,Hateful,1
820,আনুশকা দিহানের ম্যাসেঞ্জার চ্যাটিং। বেচে যেতে পারে দিহান। ,Hateful,1
821,"ফাকবয়দের মুখে দাঁড়ি, আর বারোভাতারীর গায়ে শাড়ি কখনো থাকে না। ",Hateful,1
822,"তাকে বলে দিও, গ্রুপের রুলস ফলো না করলে, সোজা ব্যান হয়ে যাবে কিন্তু। ",Neutral,0
823,"ফাক ইউ, গালি দিচ্ছো নাকি আসলেই করবা? ",Hateful,1
824,কাঠুরে তার কুঠার ফিরে পাওয়ার পরদিন যথন তার বউকে এনে নদীতে ফেলে দেয়। ,Neutral,0
